ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Ano,Mes,Dia,Dia_da_Semana,Trimestre,Ano_Mes,Valor_Total
TXN001010,2024-09-16,1993,Casaco,Roupas,254.92,5,2024,9,16,Monday,3,2024-09,1274.60
TXN001011,2024-03-17,1188,Luva De Boxe,Esportes,152.20,3,2024,3,17,Sunday,1,2024-03,456.60
TXN001012,2023-04-16,4257,Fone De Ouvido,Eletrônicos,1975.95,3,2023,4,16,Sunday,2,2023-04,5927.85
TXN001013,2024-04-01,7912,Talheres,Casa e Cozinha,755.81,1,2024,4,1,Monday,2,2024-04,755.81
TXN001014,2023-02-08,1887,Autoajuda,Livros,20.32,4,2023,2,8,Wednesday,1,2023-02,81.28
TXN001015,2024-08-11,1409,Tênis De Corrida,Esportes,430.71,4,2024,8,11,Sunday,3,2024-08,1722.84
TXN001016,2023-03-13,8491,Camiseta,Roupas,464.12,4,2023,3,13,Monday,1,2023-03,1856.48
TXN001017,2023-05-05,7054,Garrafa Térmica,Esportes,128.83,3,2023,5,5,Friday,2,2023-05,386.49
TXN001018,2024-02-15,3547,Caixa De Som,Eletrônicos,1157.49,3,2024,2,15,Thursday,1,2024-02,3472.47
TXN001019,2023-03-24,8454,Programação Em Python,Livros,138.59,1,2023,3,24,Friday,1,2023-03,138.59
TXN001020,2024-01-29,9348,Biografia,Livros,19.58,3,2024,1,29,Monday,1,2024-01,58.74
TXN001021,2024-05-13,2291,Cama,Casa e Cozinha,560.96,2,2024,5,13,Monday,2,2024-05,1121.92
TXN001022,2023-01-26,5315,Abajur,Casa e Cozinha,244.91,5,2023,1,26,Thursday,1,2023-01,1224.55
TXN001023,2024-10-20,4295,Cafeteira,Casa e Cozinha,740.27,1,2024,10,20,Sunday,4,2024-10,740.27
TXN001024,2023-02-07,2163,Caixa De Som,Eletrônicos,1943.56,1,2023,2,7,Tuesday,1,2023-02,1943.56
TXN001025,2024-02-20,6820,Casaco,Roupas,473.25,5,2024,2,20,Tuesday,1,2024-02,2366.25
TXN001026,2023-06-02,9666,Calça Jeans,Roupas,247.62,2,2023,6,2,Friday,2,2023-06,495.24
TXN001027,2024-05-15,7912,Liquidificador,Casa e Cozinha,691.01,2,2024,5,15,Wednesday,2,2024-05,1382.02
TXN001028,2023-01-15,3287,Smartwatch,Eletrônicos,1696.87,1,2023,1,15,Sunday,1,2023-01,1696.87
TXN001029,2024-04-12,5339,Luva De Boxe,Esportes,208.48,1,2024,4,12,Friday,2,2024-04,208.48
TXN001030,2023-04-27,9320,Halter,Esportes,501.63,2,2023,4,27,Thursday,2,2023-04,1003.26
TXN001032,2024-07-12,5422,Programação Em Python,Livros,95.50,5,2024,7,12,Friday,3,2024-07,477.50
TXN001033,2023-06-27,4608,Fone De Ouvido,Eletrônicos,498.52,4,2023,6,27,Tuesday,2,2023-06,1994.08
TXN001034,2023-06-22,8749,Tapete De Yoga,Esportes,94.33,5,2023,6,22,Thursday,2,2023-06,471.65
TXN001035,2023-02-11,8573,Mouse,Eletrônicos,200.06,1,2023,2,11,Saturday,1,2023-02,200.06
TXN001036,2024-05-13,3045,Smartphone,Eletrônicos,1407.76,1,2024,5,13,Monday,2,2024-05,1407.76
TXN001038,2023-05-27,6947,Tênis De Corrida,Esportes,441.74,2,2023,5,27,Saturday,2,2023-05,883.48
TXN001039,2024-09-17,7873,Tapete De Yoga,Esportes,62.58,5,2024,9,17,Tuesday,3,2024-09,312.90
TXN001040,2023-04-01,7932,Biografia,Livros,57.56,1,2023,4,1,Saturday,2,2023-04,57.56
TXN001041,2023-08-30,9085,Fone De Ouvido,Eletrônicos,1102.01,5,2023,8,30,Wednesday,3,2023-08,5510.05
TXN001042,2024-06-03,2876,Cama,Casa e Cozinha,634.67,2,2024,6,3,Monday,2,2024-06,1269.34
TXN001043,2023-04-26,6168,Cafeteira,Casa e Cozinha,261.81,1,2023,4,26,Wednesday,2,2023-04,261.81
TXN001044,2023-02-25,3167,Programação Em Python,Livros,99.50,3,2023,2,25,Saturday,1,2023-02,298.50
TXN001045,2024-09-23,1035,Fone De Ouvido,Eletrônicos,1777.66,5,2024,9,23,Monday,3,2024-09,8888.30
TXN001046,2023-06-30,4456,Teclado,Eletrônicos,1250.93,1,2023,6,30,Friday,2,2023-06,1250.93
TXN001047,2023-08-29,4502,Garrafa Térmica,Esportes,158.95,3,2023,8,29,Tuesday,3,2023-08,476.85
TXN001048,2023-08-24,8428,Programação Em Python,Livros,18.29,4,2023,8,24,Thursday,3,2023-08,73.16
TXN001049,2023-07-24,2545,Calça Jeans,Roupas,437.65,4,2023,7,24,Monday,3,2023-07,1750.60
TXN001050,2023-02-25,3724,Vestido,Roupas,30.21,4,2023,2,25,Saturday,1,2023-02,120.84
TXN001051,2023-07-02,8651,Autoajuda,Livros,133.08,2,2023,7,2,Sunday,3,2023-07,266.16
TXN001052,2024-10-09,8953,Programação Em Python,Livros,86.41,1,2024,10,9,Wednesday,4,2024-10,86.41
TXN001053,2024-12-09,5669,Smartwatch,Eletrônicos,1881.18,4,2024,12,9,Monday,4,2024-12,7524.72
TXN001054,2024-04-14,5092,Tênis,Roupas,403.42,3,2024,4,14,Sunday,2,2024-04,1210.26
TXN001055,2024-09-10,4456,Tapete De Yoga,Esportes,311.21,5,2024,9,10,Tuesday,3,2024-09,1556.05
TXN001056,2023-08-24,5803,Cafeteira,Casa e Cozinha,287.06,2,2023,8,24,Thursday,3,2023-08,574.12
TXN001057,2024-08-28,4566,Toalha,Casa e Cozinha,616.08,4,2024,8,28,Wednesday,3,2024-08,2464.32
TXN001059,2023-06-02,8179,Mouse,Eletrônicos,985.76,1,2023,6,2,Friday,2,2023-06,985.76
TXN001060,2024-04-26,2113,Mouse,Eletrônicos,1273.64,4,2024,4,26,Friday,2,2024-04,5094.56
TXN001061,2024-12-14,5741,Cafeteira,Casa e Cozinha,700.20,5,2024,12,14,Saturday,4,2024-12,3501.00
TXN001062,2023-01-13,9786,Jaqueta,Roupas,492.36,2,2023,1,13,Friday,1,2023-01,984.72
TXN001063,2024-10-25,4150,Teclado,Eletrônicos,1548.13,2,2024,10,25,Friday,4,2024-10,3096.26
TXN001064,2024-12-21,8454,Bola De Futebol,Esportes,265.22,4,2024,12,21,Saturday,4,2024-12,1060.88
TXN001065,2023-05-22,4116,Tênis,Roupas,222.25,1,2023,5,22,Monday,2,2023-05,222.25
TXN001066,2024-10-04,6635,Cortina,Casa e Cozinha,592.69,3,2024,10,4,Friday,4,2024-10,1778.07
TXN001067,2024-03-12,6947,Halter,Esportes,162.30,1,2024,3,12,Tuesday,1,2024-03,162.30
TXN001068,2024-09-27,4608,Caixa De Som,Eletrônicos,265.42,1,2024,9,27,Friday,3,2024-09,265.42
TXN001069,2024-01-28,8744,Liquidificador,Casa e Cozinha,290.15,2,2024,1,28,Sunday,1,2024-01,580.30
TXN001070,2024-10-25,3170,Tablet,Eletrônicos,610.12,3,2024,10,25,Friday,4,2024-10,1830.36
TXN001071,2023-09-02,8491,Teclado,Eletrônicos,627.80,5,2023,9,2,Saturday,3,2023-09,3139.00
TXN001072,2024-12-20,7252,Tênis,Roupas,132.13,3,2024,12,20,Friday,4,2024-12,396.39
TXN001073,2024-05-30,8260,Ficção Científica,Livros,20.68,3,2024,5,30,Thursday,2,2024-05,62.04
TXN001074,2024-04-08,1821,Luva De Boxe,Esportes,35.28,5,2024,4,8,Monday,2,2024-04,176.40
TXN001075,2024-11-25,5351,Aventura,Livros,148.34,1,2024,11,25,Monday,4,2024-11,148.34
TXN001076,2023-07-12,5345,Fone De Ouvido,Eletrônicos,884.16,2,2023,7,12,Wednesday,3,2023-07,1768.32
TXN001077,2023-10-23,8527,Carregador,Eletrônicos,799.44,2,2023,10,23,Monday,4,2023-10,1598.88
TXN001078,2024-05-23,7572,Camiseta,Roupas,346.23,5,2024,5,23,Thursday,2,2024-05,1731.15
TXN001079,2023-05-16,4566,Biografia,Livros,44.46,1,2023,5,16,Tuesday,2,2023-05,44.46
TXN001080,2023-10-26,3266,Smartphone,Eletrônicos,1902.42,2,2023,10,26,Thursday,4,2023-10,3804.84
TXN001081,2024-06-16,4608,Cortina,Casa e Cozinha,631.21,3,2024,6,16,Sunday,2,2024-06,1893.63
TXN001082,2024-05-12,4910,Tênis De Corrida,Esportes,76.41,5,2024,5,12,Sunday,2,2024-05,382.05
TXN001083,2023-05-16,9835,Meias,Roupas,220.44,3,2023,5,16,Tuesday,2,2023-05,661.32
TXN001084,2023-10-23,3615,Tênis,Roupas,441.98,2,2023,10,23,Monday,4,2023-10,883.96
TXN001085,2024-09-25,4483,Corda De Pular,Esportes,568.22,2,2024,9,25,Wednesday,3,2024-09,1136.44
TXN001086,2024-12-26,5386,Vestido,Roupas,244.35,3,2024,12,26,Thursday,4,2024-12,733.05
TXN001087,2024-08-11,3803,Toalha,Casa e Cozinha,494.59,2,2024,8,11,Sunday,3,2024-08,989.18
TXN001088,2024-07-29,4257,História,Livros,37.55,4,2024,7,29,Monday,3,2024-07,150.20
TXN001089,2024-07-06,9179,Corda De Pular,Esportes,594.92,1,2024,7,6,Saturday,3,2024-07,594.92
TXN001090,2024-02-19,2312,Casaco,Roupas,131.20,2,2024,2,19,Monday,1,2024-02,262.40
TXN001091,2023-01-05,1152,Garrafa Térmica,Esportes,567.07,3,2023,1,5,Thursday,1,2023-01,1701.21
TXN001092,2024-04-30,3060,Tapete De Yoga,Esportes,398.55,4,2024,4,30,Tuesday,2,2024-04,1594.20
TXN001093,2023-12-13,6977,Liquidificador,Casa e Cozinha,490.11,5,2023,12,13,Wednesday,4,2023-12,2450.55
TXN001094,2023-04-30,4295,Mouse,Eletrônicos,1049.74,2,2023,4,30,Sunday,2,2023-04,2099.48
TXN001095,2024-04-01,5562,Caixa De Som,Eletrônicos,499.81,2,2024,4,1,Monday,2,2024-04,999.62
TXN001096,2024-08-20,4346,Meias,Roupas,104.73,1,2024,8,20,Tuesday,3,2024-08,104.73
TXN001097,2024-07-05,7570,Mouse,Eletrônicos,479.95,3,2024,7,5,Friday,3,2024-07,1439.85
TXN001098,2024-09-09,2964,Caixa De Som,Eletrônicos,413.55,4,2024,9,9,Monday,3,2024-09,1654.20
TXN001099,2024-01-14,7735,Ficção Científica,Livros,120.24,3,2024,1,14,Sunday,1,2024-01,360.72
TXN001100,2023-11-12,7570,Luva De Boxe,Esportes,226.32,4,2023,11,12,Sunday,4,2023-11,905.28
TXN001101,2024-03-01,8886,Autoajuda,Livros,22.81,4,2024,3,1,Friday,1,2024-03,91.24
TXN001102,2024-02-29,4598,Luva De Boxe,Esportes,582.23,3,2024,2,29,Thursday,1,2024-02,1746.69
TXN001103,2024-05-01,5272,Romance,Livros,134.31,5,2024,5,1,Wednesday,2,2024-05,671.55
TXN001104,2024-01-20,6925,Mouse,Eletrônicos,1859.12,3,2024,1,20,Saturday,1,2024-01,5577.36
TXN001105,2024-02-29,5040,Tênis De Corrida,Esportes,597.07,2,2024,2,29,Thursday,1,2024-02,1194.14
TXN001106,2023-07-24,4593,Toalha,Casa e Cozinha,147.38,1,2023,7,24,Monday,3,2023-07,147.38
TXN001107,2023-11-06,2697,Aventura,Livros,68.49,4,2023,11,6,Monday,4,2023-11,273.96
TXN001108,2023-08-18,4582,Carregador,Eletrônicos,1528.57,4,2023,8,18,Friday,3,2023-08,6114.28
TXN001109,2023-05-08,9727,Talheres,Casa e Cozinha,559.86,2,2023,5,8,Monday,2,2023-05,1119.72
TXN001110,2023-01-30,4432,Aventura,Livros,35.78,1,2023,1,30,Monday,1,2023-01,35.78
TXN001111,2024-09-05,9834,Tênis De Corrida,Esportes,494.10,3,2024,9,5,Thursday,3,2024-09,1482.30
TXN001112,2024-10-05,1958,Caixa De Som,Eletrônicos,487.66,5,2024,10,5,Saturday,4,2024-10,2438.30
TXN001113,2023-01-18,9689,Camiseta,Roupas,127.43,4,2023,1,18,Wednesday,1,2023-01,509.72
TXN001114,2024-12-10,7216,Autoajuda,Livros,87.49,3,2024,12,10,Tuesday,4,2024-12,262.47
TXN001115,2024-03-05,5562,Smartwatch,Eletrônicos,1206.23,1,2024,3,5,Tuesday,1,2024-03,1206.23
TXN001116,2024-06-10,2489,Calça Jeans,Roupas,298.44,2,2024,6,10,Monday,2,2024-06,596.88
TXN001117,2024-07-10,5061,Data Science,Livros,27.35,3,2024,7,10,Wednesday,3,2024-07,82.05
TXN001118,2023-04-09,7484,Garrafa Térmica,Esportes,529.54,1,2023,4,9,Sunday,2,2023-04,529.54
TXN001119,2023-05-21,7868,História,Livros,50.86,4,2023,5,21,Sunday,2,2023-05,203.44
TXN001120,2023-12-15,9179,Tablet,Eletrônicos,302.55,2,2023,12,15,Friday,4,2023-12,605.10
TXN001121,2023-07-12,3170,Luva De Boxe,Esportes,536.03,1,2023,7,12,Wednesday,3,2023-07,536.03
TXN001122,2023-04-30,3677,Teclado,Eletrônicos,1913.52,3,2023,4,30,Sunday,2,2023-04,5740.56
TXN001123,2023-05-23,8886,Garrafa Térmica,Esportes,520.72,3,2023,5,23,Tuesday,2,2023-05,1562.16
TXN001124,2023-01-30,6820,Jaqueta,Roupas,408.57,2,2023,1,30,Monday,1,2023-01,817.14
TXN001125,2024-12-05,2827,Autoajuda,Livros,103.46,1,2024,12,5,Thursday,4,2024-12,103.46
TXN001126,2024-03-11,6977,Smartphone,Eletrônicos,1124.17,4,2024,3,11,Monday,1,2024-03,4496.68
TXN001127,2023-02-13,1771,Smartphone,Eletrônicos,219.62,5,2023,2,13,Monday,1,2023-02,1098.10
TXN001128,2024-08-30,6514,Jogo De Panelas,Casa e Cozinha,332.68,1,2024,8,30,Friday,3,2024-08,332.68
TXN001129,2023-03-09,7932,Fone De Ouvido,Eletrônicos,776.74,5,2023,3,9,Thursday,1,2023-03,3883.70
TXN001130,2023-07-30,3504,Tênis,Roupas,144.68,2,2023,7,30,Sunday,3,2023-07,289.36
TXN001131,2023-10-12,9666,História,Livros,112.66,5,2023,10,12,Thursday,4,2023-10,563.30
TXN001132,2024-09-19,9201,Luva De Boxe,Esportes,310.13,5,2024,9,19,Thursday,3,2024-09,1550.65
TXN001133,2023-01-15,6147,Vestido,Roupas,58.90,2,2023,1,15,Sunday,1,2023-01,117.80
TXN001134,2024-07-04,5506,Tablet,Eletrônicos,479.36,4,2024,7,4,Thursday,3,2024-07,1917.44
TXN001135,2024-01-11,6930,Jogo De Panelas,Casa e Cozinha,549.77,3,2024,1,11,Thursday,1,2024-01,1649.31
TXN001136,2024-01-24,2604,Vestido,Roupas,56.54,3,2024,1,24,Wednesday,1,2024-01,169.62
TXN001137,2023-05-07,8973,Carregador,Eletrônicos,1709.85,3,2023,5,7,Sunday,2,2023-05,5129.55
TXN001138,2024-12-22,9727,Bola De Futebol,Esportes,309.71,4,2024,12,22,Sunday,4,2024-12,1238.84
TXN001139,2023-04-29,7735,Aventura,Livros,79.88,3,2023,4,29,Saturday,2,2023-04,239.64
TXN001140,2024-12-04,4502,Boné,Roupas,304.36,4,2024,12,4,Wednesday,4,2024-12,1217.44
TXN001141,2023-07-13,6881,Cortina,Casa e Cozinha,661.50,4,2023,7,13,Thursday,3,2023-07,2646.00
TXN001142,2024-11-19,2654,Cafeteira,Casa e Cozinha,284.77,1,2024,11,19,Tuesday,4,2024-11,284.77
TXN001143,2023-05-03,1916,Abajur,Casa e Cozinha,545.63,1,2023,5,3,Wednesday,2,2023-05,545.63
TXN001144,2023-06-22,7224,Programação Em Python,Livros,91.37,5,2023,6,22,Thursday,2,2023-06,456.85
TXN001145,2024-02-18,5374,Boné,Roupas,148.17,3,2024,2,18,Sunday,1,2024-02,444.51
TXN001146,2024-12-31,1128,Corda De Pular,Esportes,530.21,4,2024,12,31,Tuesday,4,2024-12,2120.84
TXN001147,2023-12-31,1958,Mochila,Esportes,483.52,5,2023,12,31,Sunday,4,2023-12,2417.60
TXN001148,2023-10-13,1525,Jogo De Panelas,Casa e Cozinha,530.18,4,2023,10,13,Friday,4,2023-10,2120.72
TXN001149,2024-05-24,8123,Camiseta,Roupas,428.28,1,2024,5,24,Friday,2,2024-05,428.28
TXN001150,2023-03-11,2312,Carregador,Eletrônicos,1741.22,3,2023,3,11,Saturday,1,2023-03,5223.66
TXN001151,2023-06-06,4470,Luva De Boxe,Esportes,432.31,5,2023,6,6,Tuesday,2,2023-06,2161.55
TXN001152,2024-05-19,8973,Meias,Roupas,421.77,4,2024,5,19,Sunday,2,2024-05,1687.08
TXN001153,2024-05-31,1009,Garrafa Térmica,Esportes,426.05,5,2024,5,31,Friday,2,2024-05,2130.25
TXN001154,2024-07-13,7912,Mouse,Eletrônicos,1376.27,1,2024,7,13,Saturday,3,2024-07,1376.27
TXN001155,2024-01-28,3697,Biografia,Livros,98.51,1,2024,1,28,Sunday,1,2024-01,98.51
TXN001156,2023-02-03,9830,Corda De Pular,Esportes,457.81,2,2023,2,3,Friday,1,2023-02,915.62
TXN001157,2024-05-18,1241,Meias,Roupas,96.13,4,2024,5,18,Saturday,2,2024-05,384.52
TXN001158,2023-04-23,5669,Cafeteira,Casa e Cozinha,705.89,2,2023,4,23,Sunday,2,2023-04,1411.78
TXN001159,2024-06-02,3547,Toalha,Casa e Cozinha,698.76,4,2024,6,2,Sunday,2,2024-06,2795.04
TXN001160,2024-09-23,9423,História,Livros,18.95,5,2024,9,23,Monday,3,2024-09,94.75
TXN001161,2023-02-16,9751,História,Livros,126.49,5,2023,2,16,Thursday,1,2023-02,632.45
TXN001162,2023-01-28,1964,Jogo De Panelas,Casa e Cozinha,111.81,3,2023,1,28,Saturday,1,2023-01,335.43
TXN001163,2024-02-26,2160,Tablet,Eletrônicos,703.48,3,2024,2,26,Monday,1,2024-02,2110.44
TXN001164,2024-08-29,2291,Smartwatch,Eletrônicos,1499.84,2,2024,8,29,Thursday,3,2024-08,2999.68
TXN001165,2023-01-21,5915,Ficção Científica,Livros,36.70,4,2023,1,21,Saturday,1,2023-01,146.80
TXN001166,2024-08-04,1651,Toalha,Casa e Cozinha,656.19,4,2024,8,4,Sunday,3,2024-08,2624.76
TXN001167,2024-08-25,1488,Biografia,Livros,127.34,3,2024,8,25,Sunday,3,2024-08,382.02
TXN001168,2024-08-09,5741,Jogo De Panelas,Casa e Cozinha,410.90,2,2024,8,9,Friday,3,2024-08,821.80
TXN001169,2023-12-11,9320,Garrafa Térmica,Esportes,28.67,3,2023,12,11,Monday,4,2023-12,86.01
TXN001170,2024-01-08,3724,Casaco,Roupas,157.78,1,2024,1,8,Monday,1,2024-01,157.78
TXN001171,2024-07-02,9669,Data Science,Livros,98.29,5,2024,7,2,Tuesday,3,2024-07,491.45
TXN001172,2024-02-16,6573,Luva De Boxe,Esportes,589.18,5,2024,2,16,Friday,1,2024-02,2945.90
TXN001173,2023-04-08,1117,Romance,Livros,100.29,5,2023,4,8,Saturday,2,2023-04,501.45
TXN001174,2024-05-01,1828,Tênis,Roupas,144.71,3,2024,5,1,Wednesday,2,2024-05,434.13
TXN001175,2024-05-31,9645,Cortina,Casa e Cozinha,510.86,4,2024,5,31,Friday,2,2024-05,2043.44
TXN001176,2023-09-15,1651,Talheres,Casa e Cozinha,436.59,5,2023,9,15,Friday,3,2023-09,2182.95
TXN001177,2023-07-11,5956,Cama,Casa e Cozinha,626.08,4,2023,7,11,Tuesday,3,2023-07,2504.32
TXN001178,2023-10-02,5351,Mochila,Esportes,86.51,1,2023,10,2,Monday,4,2023-10,86.51
TXN001179,2024-06-18,3504,Aventura,Livros,117.74,2,2024,6,18,Tuesday,2,2024-06,235.48
TXN001181,2024-10-11,7916,Toalha,Casa e Cozinha,770.76,2,2024,10,11,Friday,4,2024-10,1541.52
TXN001182,2023-09-20,8433,Cama,Casa e Cozinha,280.08,2,2023,9,20,Wednesday,3,2023-09,560.16
TXN001183,2023-01-29,9317,Aventura,Livros,100.40,4,2023,1,29,Sunday,1,2023-01,401.60
TXN001184,2024-03-08,9928,Jaqueta,Roupas,467.37,1,2024,3,8,Friday,1,2024-03,467.37
TXN001185,2023-09-22,4946,Tapete De Yoga,Esportes,83.94,1,2023,9,22,Friday,3,2023-09,83.94
TXN001186,2024-05-12,1520,Fone De Ouvido,Eletrônicos,1877.60,3,2024,5,12,Sunday,2,2024-05,5632.80
TXN001187,2023-03-07,9786,Romance,Livros,107.86,2,2023,3,7,Tuesday,1,2023-03,215.72
TXN001188,2023-08-30,6977,Luva De Boxe,Esportes,64.01,5,2023,8,30,Wednesday,3,2023-08,320.05
TXN001189,2024-06-21,4258,Jogo De Panelas,Casa e Cozinha,247.76,1,2024,6,21,Friday,2,2024-06,247.76
TXN001190,2023-11-17,6539,Mochila,Esportes,432.20,2,2023,11,17,Friday,4,2023-11,864.40
TXN001191,2024-03-09,1188,Calça Jeans,Roupas,52.33,3,2024,3,9,Saturday,1,2024-03,156.99
TXN001192,2024-03-26,8350,Ficção Científica,Livros,93.59,3,2024,3,26,Tuesday,1,2024-03,280.77
TXN001193,2024-12-17,6977,Biografia,Livros,61.69,2,2024,12,17,Tuesday,4,2024-12,123.38
TXN001194,2023-10-12,4752,Aventura,Livros,98.82,3,2023,10,12,Thursday,4,2023-10,296.46
TXN001195,2023-01-22,4257,Tablet,Eletrônicos,139.20,4,2023,1,22,Sunday,1,2023-01,556.80
TXN001196,2023-11-13,9834,Tablet,Eletrônicos,1749.50,4,2023,11,13,Monday,4,2023-11,6998.00
TXN001197,2023-01-09,1993,Data Science,Livros,146.42,2,2023,1,9,Monday,1,2023-01,292.84
TXN001198,2023-11-01,7252,Casaco,Roupas,485.06,4,2023,11,1,Wednesday,4,2023-11,1940.24
TXN001199,2023-02-04,4923,Teclado,Eletrônicos,1511.82,4,2023,2,4,Saturday,1,2023-02,6047.28
TXN001200,2023-12-07,8260,Carregador,Eletrônicos,303.67,5,2023,12,7,Thursday,4,2023-12,1518.35
TXN001201,2023-03-09,9423,Cortina,Casa e Cozinha,609.03,1,2023,3,9,Thursday,1,2023-03,609.03
TXN001202,2023-02-23,6930,Talheres,Casa e Cozinha,29.42,1,2023,2,23,Thursday,1,2023-02,29.42
TXN001203,2023-07-24,9835,Romance,Livros,17.99,2,2023,7,24,Monday,3,2023-07,35.98
TXN001204,2024-06-12,5010,Mochila,Esportes,211.08,3,2024,6,12,Wednesday,2,2024-06,633.24
TXN001205,2024-04-07,9883,Meias,Roupas,254.55,5,2024,4,7,Sunday,2,2024-04,1272.75
TXN001206,2023-12-02,2403,Calça Jeans,Roupas,389.80,2,2023,12,2,Saturday,4,2023-12,779.60
TXN001207,2024-02-07,2588,Halter,Esportes,417.89,1,2024,2,7,Wednesday,1,2024-02,417.89
TXN001208,2024-07-25,5808,Teclado,Eletrônicos,919.51,2,2024,7,25,Thursday,3,2024-07,1839.02
TXN001209,2023-02-20,5073,Mochila,Esportes,182.34,2,2023,2,20,Monday,1,2023-02,364.68
TXN001210,2023-04-02,4981,Calça Jeans,Roupas,498.62,5,2023,4,2,Sunday,2,2023-04,2493.10
TXN001211,2024-03-21,1035,Jogo De Panelas,Casa e Cozinha,346.68,2,2024,3,21,Thursday,1,2024-03,693.36
TXN001212,2023-07-15,1319,Aventura,Livros,75.94,4,2023,7,15,Saturday,3,2023-07,303.76
TXN001213,2023-07-31,5119,Programação Em Python,Livros,37.09,4,2023,7,31,Monday,3,2023-07,148.36
TXN001214,2023-05-30,4811,Data Science,Livros,122.30,4,2023,5,30,Tuesday,2,2023-05,489.20
TXN001215,2023-09-12,8749,Tênis De Corrida,Esportes,423.87,4,2023,9,12,Tuesday,3,2023-09,1695.48
TXN001216,2023-05-17,5061,Cama,Casa e Cozinha,184.41,4,2023,5,17,Wednesday,2,2023-05,737.64
TXN001217,2024-09-03,9837,Fone De Ouvido,Eletrônicos,210.64,1,2024,9,3,Tuesday,3,2024-09,210.64
TXN001218,2023-12-07,8433,Cortina,Casa e Cozinha,547.59,5,2023,12,7,Thursday,4,2023-12,2737.95
TXN001219,2024-12-27,1106,Smartwatch,Eletrônicos,1326.30,4,2024,12,27,Friday,4,2024-12,5305.20
TXN001220,2023-11-06,7596,Autoajuda,Livros,51.89,5,2023,11,6,Monday,4,2023-11,259.45
TXN001221,2023-02-12,1128,Meias,Roupas,476.41,4,2023,2,12,Sunday,1,2023-02,1905.64
TXN001222,2023-12-14,3536,Calça Jeans,Roupas,92.51,5,2023,12,14,Thursday,4,2023-12,462.55
TXN001223,2024-03-19,6313,Romance,Livros,73.37,2,2024,3,19,Tuesday,1,2024-03,146.74
TXN001224,2024-05-26,2290,Biografia,Livros,142.39,3,2024,5,26,Sunday,2,2024-05,427.17
TXN001225,2024-09-19,9005,Garrafa Térmica,Esportes,266.34,2,2024,9,19,Thursday,3,2024-09,532.68
TXN001227,2023-02-25,5808,Camiseta,Roupas,210.85,2,2023,2,25,Saturday,1,2023-02,421.70
TXN001228,2024-12-23,3536,Jogo De Panelas,Casa e Cozinha,226.63,4,2024,12,23,Monday,4,2024-12,906.52
TXN001229,2023-02-11,8886,Aventura,Livros,147.84,1,2023,2,11,Saturday,1,2023-02,147.84
TXN001230,2023-06-01,2169,Romance,Livros,70.26,3,2023,6,1,Thursday,2,2023-06,210.78
TXN001231,2023-07-04,3340,Corda De Pular,Esportes,539.11,5,2023,7,4,Tuesday,3,2023-07,2695.55
TXN001232,2023-08-06,5905,Carregador,Eletrônicos,498.41,1,2023,8,6,Sunday,3,2023-08,498.41
TXN001233,2023-09-10,2312,Caixa De Som,Eletrônicos,465.55,1,2023,9,10,Sunday,3,2023-09,465.55
TXN001234,2024-02-08,4119,Luva De Boxe,Esportes,42.90,2,2024,2,8,Thursday,1,2024-02,85.80
TXN001235,2023-01-30,3045,Cafeteira,Casa e Cozinha,524.82,3,2023,1,30,Monday,1,2023-01,1574.46
TXN001236,2024-08-31,5506,Ficção Científica,Livros,64.75,4,2024,8,31,Saturday,3,2024-08,259.00
TXN001237,2023-11-29,5669,Vestido,Roupas,434.89,3,2023,11,29,Wednesday,4,2023-11,1304.67
TXN001238,2023-11-27,3547,Mouse,Eletrônicos,972.76,3,2023,11,27,Monday,4,2023-11,2918.28
TXN001239,2023-07-02,5315,Jogo De Panelas,Casa e Cozinha,774.87,2,2023,7,2,Sunday,3,2023-07,1549.74
TXN001240,2023-06-16,8651,Toalha,Casa e Cozinha,156.57,2,2023,6,16,Friday,2,2023-06,313.14
TXN001241,2023-05-04,5342,Abajur,Casa e Cozinha,696.21,3,2023,5,4,Thursday,2,2023-05,2088.63
TXN001242,2024-12-02,3677,Romance,Livros,119.84,5,2024,12,2,Monday,4,2024-12,599.20
TXN001243,2023-07-24,9238,Abajur,Casa e Cozinha,619.03,5,2023,7,24,Monday,3,2023-07,3095.15
TXN001244,2024-09-06,8260,Mouse,Eletrônicos,1697.33,5,2024,9,6,Friday,3,2024-09,8486.65
TXN001245,2023-07-10,4872,Jogo De Panelas,Casa e Cozinha,611.21,3,2023,7,10,Monday,3,2023-07,1833.63
TXN001246,2024-04-19,5371,Casaco,Roupas,320.59,5,2024,4,19,Friday,2,2024-04,1602.95
TXN001247,2023-03-27,3060,Abajur,Casa e Cozinha,113.68,4,2023,3,27,Monday,1,2023-03,454.72
TXN001248,2023-11-04,6168,Meias,Roupas,35.61,5,2023,11,4,Saturday,4,2023-11,178.05
TXN001250,2024-06-09,5554,Mochila,Esportes,379.57,4,2024,6,9,Sunday,2,2024-06,1518.28
TXN001251,2024-11-07,5669,História,Livros,122.53,1,2024,11,7,Thursday,4,2024-11,122.53
TXN001252,2024-05-30,2424,Teclado,Eletrônicos,988.97,2,2024,5,30,Thursday,2,2024-05,1977.94
TXN001253,2024-02-07,1106,Mouse,Eletrônicos,278.75,3,2024,2,7,Wednesday,1,2024-02,836.25
